"Transaction ID","Location Id","Location Name","Transaction Type","Description","Activity Date","Date","Amount","Wallet Balance After Transaction","Total Wallet Balance (Including Wallet Credits)","Credits Used","Original Amount","Discount Applied"
"69785fc52cb77bdacd4dab85","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:50:12 PM","Jan 27th 2026, 02:50:12 PM",0,"154.193622","154.193622","0.000000",0,0
"69785fad0c53de01c172ced6","yislM4BFwd5JtlwXtKZM","JM Motor Venture (authorized Honda 3S dealer)","Conversation and Voice AI","conversationAI ref: 69785fad93d1a39c7834fad6","Jan 27th 2026, 02:48:38 PM","Jan 27th 2026, 02:48:38 PM",0.027344,"154.193622","154.193622","0.000000",0.027344,0
"69785fa00c53de01c172c657","yislM4BFwd5JtlwXtKZM","JM Motor Venture (authorized Honda 3S dealer)","Conversation and Voice AI","conversationAI ref: 69785fa0704beca1b6cf9457","Jan 27th 2026, 02:48:13 PM","Jan 27th 2026, 02:48:13 PM",0.027572,"154.220966","154.220966","0.000000",0.027572,0
"69785f9096942df6ae95ddbd","yislM4BFwd5JtlwXtKZM","JM Motor Venture (authorized Honda 3S dealer)","Conversation and Voice AI","conversationAI ref: 69785f8fc8cc9d9cca290e15","Jan 27th 2026, 02:48:00 PM","Jan 27th 2026, 02:48:00 PM",0.01354,"154.248538","154.248538","0.000000",0.01354,0
"69785e634c0fa5f11a07d52c","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:45:07 PM","Jan 27th 2026, 02:45:07 PM",0,"154.262078","154.262078","0.000000",0,0
"69785e3d60a36926f6bd28f9","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:42:44 PM","Jan 27th 2026, 02:42:44 PM",0,"154.262078","154.262078","0.000000",0,0
"69785e260c53de01c171a733","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:42:05 PM","Jan 27th 2026, 02:42:05 PM",0,"154.262078","154.262078","0.000000",0,0
"69785ded60a36926f6bcf007","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:40:45 PM","Jan 27th 2026, 02:40:45 PM",0,"154.262078","154.262078","0.000000",0,0
"69785d56b6d984c56d17a242","rsdW1sEFWbzzULIapmdQ","Platinum Victory","WhatsApp Marketing Messages","whatsapp_marketing_message ref: wamid.HBgMNjAxMTEwODA4MzMzFQIAERgSMTM5N0I1QjAxNzMwMkU1RjIzAA==","Jan 27th 2026, 02:40:05 PM","Jan 27th 2026, 02:40:05 PM",0.0903,"154.262078","154.262078","0.000000",0.0903,0
"69785d4360a36926f6bc9634","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:38:14 PM","Jan 27th 2026, 02:38:14 PM",0,"154.352378","154.352378","0.000000",0,0
"69785d020c53de01c170ffb2","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:37:55 PM","Jan 27th 2026, 02:37:55 PM",0,"154.352378","154.352378","0.000000",0,0
"69785cfe2cb77bdacd4bccc1","rsdW1sEFWbzzULIapmdQ","Platinum Victory","WhatsApp Marketing Messages","whatsapp_marketing_message ref: wamid.HBgLNjAxOTQ1MTIzMTEVAgARGBIyMEJEODBDRjIzNkM1OTYxQkYA","Jan 27th 2026, 02:36:50 PM","Jan 27th 2026, 02:36:50 PM",0.0903,"154.352378","154.352378","0.000000",0.0903,0
"69785cb5e53112d70cd64070","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:36:47 PM","Jan 27th 2026, 02:36:47 PM",0,"154.442678","154.442678","0.000000",0,0
"69785c8796942df6ae93d850","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:35:09 PM","Jan 27th 2026, 02:35:09 PM",0,"154.442678","154.442678","0.000000",0,0
"69785c14e28b376a40a9118f","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:34:47 PM","Jan 27th 2026, 02:34:47 PM",0,"154.442678","154.442678","0.000000",0,0
"69785bc10c53de01c1703306","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:32:52 PM","Jan 27th 2026, 02:32:52 PM",0,"154.442678","154.442678","0.000000",0,0
"69785b770c53de01c16fca55","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:31:29 PM","Jan 27th 2026, 02:31:29 PM",0,"154.442678","154.442678","0.000000",0,0
"69785b015d41ba55e4bbf0d9","BXuCudh2EKUEmv1gC4ai","SJ360","Emails","Email ref: BvONwEQO9dzKyat3qVIM","Jan 27th 2026, 02:30:09 PM","Jan 27th 2026, 02:30:09 PM",0.000675,"154.442678","154.442678","0.000000",0.000675,0
"69785af0f9d1f7ec4a7b7c98","BXuCudh2EKUEmv1gC4ai","SJ360","Emails","Email ref: nWSGA5nnFujmaaZffupV","Jan 27th 2026, 02:28:17 PM","Jan 27th 2026, 02:28:17 PM",0.000675,"154.443353","154.443353","0.000000",0.000675,0
"69785aee4c0fa5f11a059308","BXuCudh2EKUEmv1gC4ai","SJ360","Email Notifications","EmailNotification ref: 69785aecdaf7f74cc560eb2c","Jan 27th 2026, 02:28:00 PM","Jan 27th 2026, 02:28:00 PM",0.0027,"154.444028","154.444028","0.000000",0.0027,0
"697857e3e53112d70cd3e9a4","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:15:06 PM","Jan 27th 2026, 02:15:06 PM",0,"154.446728","154.446728","0.000000",0,0
"697857e0ab89729563ebf6ac","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:15:00 PM","Jan 27th 2026, 02:15:00 PM",0,"154.446728","154.446728","0.000000",0,0
"6978574896942df6ae9166e6","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:12:24 PM","Jan 27th 2026, 02:12:24 PM",0,"154.446728","154.446728","0.000000",0,0
"6978574373cd6be33b683268","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:12:24 PM","Jan 27th 2026, 02:12:24 PM",0,"154.446728","154.446728","0.000000",0,0
"6978564e4c0fa5f11a03fbb9","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:10:06 PM","Jan 27th 2026, 02:10:06 PM",0,"154.446728","154.446728","0.000000",0,0
"6978564be53112d70cd3576a","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:08:11 PM","Jan 27th 2026, 02:08:11 PM",0,"154.446728","154.446728","0.000000",0,0
"6978564573cd6be33b67d0f1","jhK98wkjheNkRJlKPQPt","Lim Seong Hai Capital Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","Jan 27th 2026, 02:08:05 PM","Jan 27th 2026, 02:08:05 PM",0.01,"154.446728","154.446728","0.000000",0.01,0
"697855e20c53de01c16d9413","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:08:05 PM","Jan 27th 2026, 02:08:05 PM",0,"154.456728","154.456728","0.000000",0,0
"697855de73cd6be33b677824","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:06:26 PM","Jan 27th 2026, 02:06:26 PM",0,"154.456728","154.456728","0.000000",0,0
"697855bd73cd6be33b6751c5","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:06:23 PM","Jan 27th 2026, 02:06:23 PM",0,"154.456728","154.456728","0.000000",0,0
"697855ba2cb77bdacd484519","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:05:49 PM","Jan 27th 2026, 02:05:49 PM",0,"154.456728","154.456728","0.000000",0,0
"697855b5e53112d70cd2d038","jhK98wkjheNkRJlKPQPt","Lim Seong Hai Capital Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","Jan 27th 2026, 02:05:42 PM","Jan 27th 2026, 02:05:42 PM",0.01,"154.456728","154.456728","0.000000",0.01,0
"6978557ee28b376a40a5bf56","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:05:10 PM","Jan 27th 2026, 02:05:10 PM",0,"154.466728","154.466728","0.000000",0,0
"6978557b73cd6be33b670a05","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:04:47 PM","Jan 27th 2026, 02:04:47 PM",0,"154.466728","154.466728","0.000000",0,0
"6978545296942df6ae8ccf26","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 02:00:08 PM","Jan 27th 2026, 02:00:08 PM",0,"154.466728","154.466728","0.000000",0,0
"6978541073cd6be33b632719","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:58:40 PM","Jan 27th 2026, 01:58:40 PM",0,"154.466728","154.466728","0.000000",0,0
"6978540c5c037eb97cf9bcb5","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:58:40 PM","Jan 27th 2026, 01:58:40 PM",0,"154.466728","154.466728","0.000000",0,0
"6978537560a36926f6b453d6","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:58:37 PM","Jan 27th 2026, 01:58:37 PM",0,"154.466728","154.466728","0.000000",0,0
"6978537260a36926f6b452a4","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:56:05 PM","Jan 27th 2026, 01:56:05 PM",0,"154.466728","154.466728","0.000000",0,0
"697852f173cd6be33b620e51","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:55:13 PM","Jan 27th 2026, 01:55:13 PM",0,"154.466728","154.466728","0.000000",0,0
"697852ee60a36926f6b3c59d","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:53:53 PM","Jan 27th 2026, 01:53:53 PM",0,"154.466728","154.466728","0.000000",0,0
"697852c696942df6ae8b5ee0","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:53:50 PM","Jan 27th 2026, 01:53:50 PM",0,"154.466728","154.466728","0.000000",0,0
"6978514973cd6be33b60c8a9","2C3UlYBDUsJBoOUUFbXR","Asian PAC Holdings Bhd","Ivr Call","Ivr Call: Ref-CA0b5f907735555e1492535625189adf59","Jan 27th 2026, 01:50:05 PM","Jan 27th 2026, 01:50:05 PM",0.0288,"154.466728","154.466728","0.000000",0.0288,0
"69785026e5de71239625f94c","deO9d55gcA2INMHhK2RC","Orando Holdings Sdn. Bhd.","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","Jan 27th 2026, 01:45:06 PM","Jan 27th 2026, 01:45:06 PM",0.01,"154.495528","154.495528","0.000000",0.01,0
"69784d295c037eb97cf51dad","FL2IoB3tiulN2lptu70w","PAKAR ANGSANA SDN. BHD. (Berjaya)","Workflow - Premium Features","Workflow Pro Plan — Free Tier (inbound_webhook)","Jan 27th 2026, 01:30:06 PM","Jan 27th 2026, 01:30:06 PM",0,"154.505528","154.505528","0.000000",0,0
"69784cc87b847e87a155f753","2C3UlYBDUsJBoOUUFbXR","Asian PAC Holdings Bhd","Workflow - Premium Features","Workflow Pro Plan — Free Tier (inbound_webhook)","Jan 27th 2026, 01:29:13 PM","Jan 27th 2026, 01:29:13 PM",0,"154.505528","154.505528","0.000000",0,0
"6978497ca7b1f5788e8f9027","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:15:05 PM","Jan 27th 2026, 01:15:05 PM",0,"154.505528","154.505528","0.000000",0,0
"69784965a2d8da1bafdbb84e","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:13:32 PM","Jan 27th 2026, 01:13:32 PM",0,"154.505528","154.505528","0.000000",0,0
"69784962eba0ba9a5dafdc0b","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:13:10 PM","Jan 27th 2026, 01:13:10 PM",0,"154.505528","154.505528","0.000000",0,0
"6978493efcbad771f9068d65","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow Pro Plan — Starter Tier (inbound_webhook)","Jan 27th 2026, 01:13:07 PM","Jan 27th 2026, 01:13:07 PM",0,"154.505528","154.505528","0.000000",0,0
"697846b55c037eb97cf14e60","jhK98wkjheNkRJlKPQPt","Lim Seong Hai Capital Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","Jan 27th 2026, 01:05:11 PM","Jan 27th 2026, 01:05:11 PM",0.01,"154.505528","154.505528","0.000000",0.01,0
"6978439e5c037eb97cee662e","A3k6CQJPTZBR3jvZ0Fp9","Supreme Springs Sdn. Bhd.","WhatsApp Marketing Messages","whatsapp_marketing_message ref: wamid.HBgLNjAxNzU0NTE5NTkVAgARGBIzNDE0Rjg3NUQ2MUVBNjJGOUUA","Jan 27th 2026, 12:50:09 PM","Jan 27th 2026, 12:50:09 PM",0.0903,"154.515528","154.515528","0.000000",0.0903,0
"697843910c53de01c15dd459","A3k6CQJPTZBR3jvZ0Fp9","Supreme Springs Sdn. Bhd.","WhatsApp Marketing Messages","whatsapp_marketing_message ref: wamid.HBgLNjAxNzU0NTE5NTkVAgARGBI1MUE1RDI1Q0U1OTJFQUE2NEQA","Jan 27th 2026, 12:48:31 PM","Jan 27th 2026, 12:48:31 PM",0.0903,"154.605828","154.605828","0.000000",0.0903,0
"6978437be28b376a40968ee5","A3k6CQJPTZBR3jvZ0Fp9","Supreme Springs Sdn. Bhd.","WhatsApp Marketing Messages","whatsapp_marketing_message ref: wamid.HBgLNjAxNzU0NTE5NTkVAgARGBI4NkE4MTY3MUY5QUJERTREQkMA","Jan 27th 2026, 12:47:55 PM","Jan 27th 2026, 12:47:55 PM",0.0903,"154.696128","154.696128","0.000000",0.0903,0
"697842305c037eb97ced5831","rsdW1sEFWbzzULIapmdQ","Platinum Victory","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","Jan 27th 2026, 12:45:13 PM","Jan 27th 2026, 12:45:13 PM",0.01,"154.786428","154.786428","0.000000",0.01,0
"6978406c96942df6ae7ea86f","rsdW1sEFWbzzULIapmdQ","Platinum Victory","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","Jan 27th 2026, 12:35:05 PM","Jan 27th 2026, 12:35:05 PM",0.01,"154.796428","154.796428","0.000000",0.01,0
