"id","locationId","locationName","type","description","messageDate","date","amount","balance","totalBalance","creditsUsed","originalAmount","discountAmount"
"689559492c0b0b7167a234af","rsdW1sEFWbzzULIapmdQ","Platinum Victory","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:56:25 AM",0.01,"263.861020","263.861020","0.000000",0.01,0
"689557105a5bbc556ad6b01a","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:46:57 AM",0.01,"263.871020","263.871020","0.000000",0.01,0
"68955710d7a37b5536365bd5","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:46:56 AM",0.01,"263.881020","263.881020","0.000000",0.01,0
"68955707e6c112437fc5d286","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:46:48 AM",0.01,"263.891020","263.891020","0.000000",0.01,0
"68955707073c32215aaa3b44","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:46:47 AM",0.01,"263.901020","263.901020","0.000000",0.01,0
"689556a197a4b256d8471b9c","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:45:05 AM",0.01,"263.911020","263.911020","0.000000",0.01,0
"689556a05a5bbc10f8d6763b","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:45:05 AM",0.01,"263.921020","263.921020","0.000000",0.01,0
"68955636b356b877351ceb7a","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:43:30 AM",0.01,"263.931020","263.931020","0.000000",0.01,0
"68955636b356b837071ceb60","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:43:30 AM",0.01,"263.941020","263.941020","0.000000",0.01,0
"689555e140bb32e8e2de5c1f","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:41:53 AM",0.01,"263.951020","263.951020","0.000000",0.01,0
"689555e197a4b246bb46ce75","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:41:53 AM",0.01,"263.961020","263.961020","0.000000",0.01,0
"68955563d95b0b2229f93324","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:39:47 AM",0.01,"263.971020","263.971020","0.000000",0.01,0
"68955563193b39b034b66992","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:39:47 AM",0.01,"263.981020","263.981020","0.000000",0.01,0
"68955508d95b0b15f3f90820","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:38:17 AM",0.01,"263.991020","263.991020","0.000000",0.01,0
"6895550897a4b268e1466fa8","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:38:16 AM",0.01,"264.001020","264.001020","0.000000",0.01,0
"68955502193b390127b63f1a","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:38:10 AM",0.01,"264.011020","264.011020","0.000000",0.01,0
"6895550297a4b252e1466cb4","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:38:10 AM",0.01,"264.021020","264.021020","0.000000",0.01,0
"6895543bcdecb86a04a6eacb","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:34:52 AM",0.01,"264.031020","264.031020","0.000000",0.01,0
"6895543bcdecb80305a6eab7","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:34:52 AM",0.01,"264.041020","264.041020","0.000000",0.01,0
"68955432d95b0b9e9df89ab4","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:34:43 AM",0.01,"264.051020","264.051020","0.000000",0.01,0
"6895543297a4b2d378460635","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:34:42 AM",0.01,"264.061020","264.061020","0.000000",0.01,0
"68955378b925cb032647fd9e","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:31:36 AM",0.01,"264.071020","264.071020","0.000000",0.01,0
"6895537746d1f239124c8727","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:31:35 AM",0.01,"264.081020","264.081020","0.000000",0.01,0
"68954f64b356b811da199ece","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:14:12 AM",0.01,"264.091020","264.091020","0.000000",0.01,0
"68954f6497a4b225f7439dfc","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 09:14:12 AM",0.01,"264.101020","264.101020","0.000000",0.01,0
"689549eb5a5bbc1bd5cfedd7","05h0PSv7qslciXXdmieo","Sunsuria Berhad (HQ)","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 08:50:51 AM",0.01,"264.111020","264.111020","0.000000",0.01,0
"689549bd46d1f204fb476c48","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 08:50:06 AM",0.01,"264.121020","264.121020","0.000000",0.01,0
"689549bd46d1f20617476c2d","tCDIsdPF3Em8dZW3fc0B","MKH Berhad","Workflow - Premium Features","Workflow - Premium Features (inbound_webhook)","-","Aug 8th 2025, 08:50:06 AM",0.01,"264.131020","264.131020","0.000000",0.01,0
